,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
1902,11320,M,40대,가전/가구,14,10
1903,11320,M,40대,가정생활/서비스,5,4
1904,11320,M,40대,교육/학원,12,11
1905,11320,M,40대,미용,10,14
1906,11320,M,40대,스포츠/문화/레저,7,8
1907,11320,M,40대,여행/교통,9,9
1908,11320,M,40대,요식/유흥,2,2
1909,11320,M,40대,유통,1,1
1910,11320,M,40대,음/식료품,8,12
1911,11320,M,40대,의료,4,5
1912,11320,M,40대,의류/잡화,13,13
1913,11320,M,40대,자동차,11,7
1914,11320,M,40대,전자상거래,3,3
1915,11320,M,40대,주유,6,6
1916,11320,M,50대,가전/가구,14,11
1917,11320,M,50대,가정생활/서비스,5,3
1918,11320,M,50대,교육/학원,13,12
1919,11320,M,50대,미용,10,14
1920,11320,M,50대,스포츠/문화/레저,8,8
1921,11320,M,50대,여행/교통,9,9
1922,11320,M,50대,요식/유흥,2,1
1923,11320,M,50대,유통,1,2
1924,11320,M,50대,음/식료품,7,10
1925,11320,M,50대,의료,4,5
1926,11320,M,50대,의류/잡화,12,13
1927,11320,M,50대,자동차,11,6
1928,11320,M,50대,전자상거래,6,7
1929,11320,M,50대,주유,3,4
1930,11320,M,60대,가전/가구,13,9
1931,11320,M,60대,가정생활/서비스,5,5
1932,11320,M,60대,교육/학원,14,14
1933,11320,M,60대,미용,11,13
1934,11320,M,60대,스포츠/문화/레저,9,10
1935,11320,M,60대,여행/교통,10,11
1936,11320,M,60대,요식/유흥,2,3
1937,11320,M,60대,유통,1,1
1938,11320,M,60대,음/식료품,6,8
1939,11320,M,60대,의료,4,4
1940,11320,M,60대,의류/잡화,12,12
1941,11320,M,60대,자동차,8,6
1942,11320,M,60대,전자상거래,7,7
1943,11320,M,60대,주유,3,2
1944,11320,M,70대이상,가전/가구,13,9
1945,11320,M,70대이상,가정생활/서비스,5,6
1946,11320,M,70대이상,교육/학원,14,14
1947,11320,M,70대이상,미용,10,13
1948,11320,M,70대이상,스포츠/문화/레저,9,11
1949,11320,M,70대이상,여행/교통,11,10
1950,11320,M,70대이상,요식/유흥,2,4
1951,11320,M,70대이상,유통,1,2
1952,11320,M,70대이상,음/식료품,6,7
1953,11320,M,70대이상,의료,4,1
1954,11320,M,70대이상,의류/잡화,12,12
1955,11320,M,70대이상,자동차,8,5
1956,11320,M,70대이상,전자상거래,7,8
1957,11320,M,70대이상,주유,3,3
1958,11350,F,10대,가전/가구,12,12
1959,11350,F,10대,가정생활/서비스,5,9
1960,11350,F,10대,교육/학원,10,10
1961,11350,F,10대,미용,8,6
1962,11350,F,10대,스포츠/문화/레저,4,4
1963,11350,F,10대,여행/교통,11,7
1964,11350,F,10대,요식/유흥,1,1
1965,11350,F,10대,유통,2,2
1966,11350,F,10대,음/식료품,7,11
1967,11350,F,10대,의료,9,8
1968,11350,F,10대,의류/잡화,6,5
1969,11350,F,10대,전자상거래,3,3
1970,11350,F,10대,주유,13,13
1971,11350,F,20대,가전/가구,13,10
1972,11350,F,20대,가정생활/서비스,6,5
1973,11350,F,20대,교육/학원,11,12
1974,11350,F,20대,미용,10,9
1975,11350,F,20대,스포츠/문화/레저,4,6
1976,11350,F,20대,여행/교통,7,7
1977,11350,F,20대,요식/유흥,1,1
1978,11350,F,20대,유통,2,3
1979,11350,F,20대,음/식료품,8,11
1980,11350,F,20대,의료,5,4
1981,11350,F,20대,의류/잡화,9,8
1982,11350,F,20대,자동차,14,14
1983,11350,F,20대,전자상거래,3,2
1984,11350,F,20대,주유,12,13
1985,11350,F,30대,가전/가구,14,8
1986,11350,F,30대,가정생활/서비스,5,5
1987,11350,F,30대,교육/학원,11,6
1988,11350,F,30대,미용,9,10
1989,11350,F,30대,스포츠/문화/레저,7,9
1990,11350,F,30대,여행/교통,8,7
1991,11350,F,30대,요식/유흥,2,3
1992,11350,F,30대,유통,1,2
1993,11350,F,30대,음/식료품,6,13
1994,11350,F,30대,의료,4,4
1995,11350,F,30대,의류/잡화,12,11
1996,11350,F,30대,자동차,13,14
1997,11350,F,30대,전자상거래,3,1
1998,11350,F,30대,주유,10,12
1999,11350,F,40대,가전/가구,13,9
2000,11350,F,40대,가정생활/서비스,5,4
2001,11350,F,40대,교육/학원,10,6
2002,11350,F,40대,미용,8,14
2003,11350,F,40대,스포츠/문화/레저,7,8
2004,11350,F,40대,여행/교통,11,7
2005,11350,F,40대,요식/유흥,2,3
2006,11350,F,40대,유통,1,2
2007,11350,F,40대,음/식료품,6,11
2008,11350,F,40대,의료,4,5
2009,11350,F,40대,의류/잡화,12,10
2010,11350,F,40대,자동차,14,12
2011,11350,F,40대,전자상거래,3,1
2012,11350,F,40대,주유,9,13
2013,11350,F,50대,가전/가구,12,8
2014,11350,F,50대,가정생활/서비스,5,5
2015,11350,F,50대,교육/학원,13,14
2016,11350,F,50대,미용,9,12
2017,11350,F,50대,스포츠/문화/레저,7,7
2018,11350,F,50대,여행/교통,10,9
2019,11350,F,50대,요식/유흥,2,4
2020,11350,F,50대,유통,1,1
2021,11350,F,50대,음/식료품,6,6
2022,11350,F,50대,의료,3,3
2023,11350,F,50대,의류/잡화,11,11
2024,11350,F,50대,자동차,14,13
2025,11350,F,50대,전자상거래,4,2
2026,11350,F,50대,주유,8,10
2027,11350,F,60대,가전/가구,12,8
2028,11350,F,60대,가정생활/서비스,4,5
2029,11350,F,60대,교육/학원,14,14
2030,11350,F,60대,미용,8,12
2031,11350,F,60대,스포츠/문화/레저,9,11
2032,11350,F,60대,여행/교통,11,13
2033,11350,F,60대,요식/유흥,2,4
2034,11350,F,60대,유통,1,1
2035,11350,F,60대,음/식료품,5,7
2036,11350,F,60대,의료,3,2
2037,11350,F,60대,의류/잡화,10,9
2038,11350,F,60대,자동차,13,6
2039,11350,F,60대,전자상거래,6,3
2040,11350,F,60대,주유,7,10
2041,11350,F,70대이상,가전/가구,12,7
2042,11350,F,70대이상,가정생활/서비스,5,6
2043,11350,F,70대이상,교육/학원,14,13
2044,11350,F,70대이상,미용,7,9
2045,11350,F,70대이상,스포츠/문화/레저,9,10
2046,11350,F,70대이상,여행/교통,11,12
2047,11350,F,70대이상,요식/유흥,3,3
2048,11350,F,70대이상,유통,1,1
2049,11350,F,70대이상,음/식료품,4,5
2050,11350,F,70대이상,의료,2,2
2051,11350,F,70대이상,의류/잡화,10,8
2052,11350,F,70대이상,자동차,13,14
2053,11350,F,70대이상,전자상거래,6,4
2054,11350,F,70대이상,주유,8,11
2055,11350,M,10대,가전/가구,13,12
2056,11350,M,10대,가정생활/서비스,5,5
2057,11350,M,10대,교육/학원,11,8
2058,11350,M,10대,미용,7,9
2059,11350,M,10대,스포츠/문화/레저,3,3
2060,11350,M,10대,여행/교통,9,7
2061,11350,M,10대,요식/유흥,2,1
2062,11350,M,10대,유통,1,2
2063,11350,M,10대,음/식료품,6,10
2064,11350,M,10대,의료,8,11
2065,11350,M,10대,의류/잡화,10,6
2066,11350,M,10대,자동차,14,14
2067,11350,M,10대,전자상거래,4,4
2068,11350,M,10대,주유,12,13
2069,11350,M,20대,가전/가구,12,12
2070,11350,M,20대,가정생활/서비스,5,4
2071,11350,M,20대,교육/학원,13,14
2072,11350,M,20대,미용,9,10
2073,11350,M,20대,스포츠/문화/레저,3,5
2074,11350,M,20대,여행/교통,7,6
2075,11350,M,20대,요식/유흥,2,1
2076,11350,M,20대,유통,1,2
2077,11350,M,20대,음/식료품,6,11
2078,11350,M,20대,의료,8,7
2079,11350,M,20대,의류/잡화,11,9
2080,11350,M,20대,자동차,14,13
2081,11350,M,20대,전자상거래,4,3
2082,11350,M,20대,주유,10,8
2083,11350,M,30대,가전/가구,13,7
2084,11350,M,30대,가정생활/서비스,5,4
2085,11350,M,30대,교육/학원,14,13
2086,11350,M,30대,미용,10,14
2087,11350,M,30대,스포츠/문화/레저,6,9
2088,11350,M,30대,여행/교통,9,10
2089,11350,M,30대,요식/유흥,2,1
2090,11350,M,30대,유통,1,2
2091,11350,M,30대,음/식료품,8,11
2092,11350,M,30대,의료,4,5
2093,11350,M,30대,의류/잡화,12,12
2094,11350,M,30대,자동차,11,8
2095,11350,M,30대,전자상거래,3,3
2096,11350,M,30대,주유,7,6
2097,11350,M,40대,가전/가구,14,11
2098,11350,M,40대,가정생활/서비스,5,4
2099,11350,M,40대,교육/학원,12,9
2100,11350,M,40대,미용,10,14
2101,11350,M,40대,스포츠/문화/레저,8,10
2102,11350,M,40대,여행/교통,9,8
2103,11350,M,40대,요식/유흥,2,2
2104,11350,M,40대,유통,1,1
2105,11350,M,40대,음/식료품,7,12
2106,11350,M,40대,의료,4,5
2107,11350,M,40대,의류/잡화,13,13
2108,11350,M,40대,자동차,11,7
2109,11350,M,40대,전자상거래,3,3
2110,11350,M,40대,주유,6,6
2111,11350,M,50대,가전/가구,14,10
2112,11350,M,50대,가정생활/서비스,5,4
2113,11350,M,50대,교육/학원,13,12
2114,11350,M,50대,미용,10,14
2115,11350,M,50대,스포츠/문화/레저,8,9
2116,11350,M,50대,여행/교통,9,8
2117,11350,M,50대,요식/유흥,2,1
2118,11350,M,50대,유통,1,2
2119,11350,M,50대,음/식료품,7,11
2120,11350,M,50대,의료,3,3
2121,11350,M,50대,의류/잡화,12,13
2122,11350,M,50대,자동차,11,7
2123,11350,M,50대,전자상거래,6,6
2124,11350,M,50대,주유,4,5
2125,11350,M,60대,가전/가구,13,10
2126,11350,M,60대,가정생활/서비스,5,5
2127,11350,M,60대,교육/학원,14,14
2128,11350,M,60대,미용,11,13
2129,11350,M,60대,스포츠/문화/레저,8,11
2130,11350,M,60대,여행/교통,9,9
2131,11350,M,60대,요식/유흥,2,3
2132,11350,M,60대,유통,1,2
2133,11350,M,60대,음/식료품,6,8
2134,11350,M,60대,의료,4,4
2135,11350,M,60대,의류/잡화,12,12
2136,11350,M,60대,자동차,10,6
2137,11350,M,60대,전자상거래,7,7
2138,11350,M,60대,주유,3,1
2139,11350,M,70대이상,가전/가구,13,9
2140,11350,M,70대이상,가정생활/서비스,5,5
2141,11350,M,70대이상,교육/학원,14,14
2142,11350,M,70대이상,미용,8,13
2143,11350,M,70대이상,스포츠/문화/레저,9,10
2144,11350,M,70대이상,여행/교통,11,11
2145,11350,M,70대이상,요식/유흥,3,4
2146,11350,M,70대이상,유통,1,3
2147,11350,M,70대이상,음/식료품,6,7
2148,11350,M,70대이상,의료,4,1
2149,11350,M,70대이상,의류/잡화,12,12
2150,11350,M,70대이상,자동차,10,6
2151,11350,M,70대이상,전자상거래,7,8
2152,11350,M,70대이상,주유,2,2
2153,11380,F,10대,가전/가구,12,11
2154,11380,F,10대,가정생활/서비스,7,9
2155,11380,F,10대,교육/학원,11,12
2156,11380,F,10대,미용,8,6
2157,11380,F,10대,스포츠/문화/레저,4,4
2158,11380,F,10대,여행/교통,10,7
2159,11380,F,10대,요식/유흥,1,1
2160,11380,F,10대,유통,2,2
2161,11380,F,10대,음/식료품,5,10
2162,11380,F,10대,의료,9,8
2163,11380,F,10대,의류/잡화,6,5
2164,11380,F,10대,자동차,14,14
2165,11380,F,10대,전자상거래,3,3
2166,11380,F,10대,주유,13,13
2167,11380,F,20대,가전/가구,13,10
2168,11380,F,20대,가정생활/서비스,6,5
2169,11380,F,20대,교육/학원,11,11
2170,11380,F,20대,미용,10,9
2171,11380,F,20대,스포츠/문화/레저,4,7
2172,11380,F,20대,여행/교통,7,6
2173,11380,F,20대,요식/유흥,1,1
2174,11380,F,20대,유통,2,3
2175,11380,F,20대,음/식료품,8,12
2176,11380,F,20대,의료,5,4
2177,11380,F,20대,의류/잡화,9,8
2178,11380,F,20대,자동차,14,14
2179,11380,F,20대,전자상거래,3,2
2180,11380,F,20대,주유,12,13
2181,11380,F,30대,가전/가구,13,7
2182,11380,F,30대,가정생활/서비스,5,5
2183,11380,F,30대,교육/학원,10,6
2184,11380,F,30대,미용,9,11
2185,11380,F,30대,스포츠/문화/레저,7,9
2186,11380,F,30대,여행/교통,8,8
2187,11380,F,30대,요식/유흥,2,3
2188,11380,F,30대,유통,1,2
2189,11380,F,30대,음/식료품,6,12
2190,11380,F,30대,의료,4,4
2191,11380,F,30대,의류/잡화,12,10
2192,11380,F,30대,자동차,14,14
2193,11380,F,30대,전자상거래,3,1
2194,11380,F,30대,주유,11,13
2195,11380,F,40대,가전/가구,13,7
2196,11380,F,40대,가정생활/서비스,5,4
2197,11380,F,40대,교육/학원,11,6
2198,11380,F,40대,미용,9,12
2199,11380,F,40대,스포츠/문화/레저,7,8
2200,11380,F,40대,여행/교통,10,9
2201,11380,F,40대,요식/유흥,2,3
2202,11380,F,40대,유통,1,2
2203,11380,F,40대,음/식료품,6,10
2204,11380,F,40대,의료,4,5
2205,11380,F,40대,의류/잡화,12,11
2206,11380,F,40대,자동차,14,14
2207,11380,F,40대,전자상거래,3,1
2208,11380,F,40대,주유,8,13
2209,11380,F,50대,가전/가구,12,7
2210,11380,F,50대,가정생활/서비스,5,5
2211,11380,F,50대,교육/학원,13,14
2212,11380,F,50대,미용,9,13
2213,11380,F,50대,스포츠/문화/레저,7,8
2214,11380,F,50대,여행/교통,10,11
2215,11380,F,50대,요식/유흥,2,3
2216,11380,F,50대,유통,1,1
2217,11380,F,50대,음/식료품,6,6
2218,11380,F,50대,의료,3,4
2219,11380,F,50대,의류/잡화,11,9
2220,11380,F,50대,자동차,14,12
2221,11380,F,50대,전자상거래,4,2
2222,11380,F,50대,주유,8,10
2223,11380,F,60대,가전/가구,12,7
2224,11380,F,60대,가정생활/서비스,5,5
2225,11380,F,60대,교육/학원,14,14
2226,11380,F,60대,미용,7,9
2227,11380,F,60대,스포츠/문화/레저,9,10
2228,11380,F,60대,여행/교통,11,12
2229,11380,F,60대,요식/유흥,2,4
2230,11380,F,60대,유통,1,1
2231,11380,F,60대,음/식료품,4,6
2232,11380,F,60대,의료,3,2
2233,11380,F,60대,의류/잡화,10,8
2234,11380,F,60대,자동차,13,13
2235,11380,F,60대,전자상거래,6,3
2236,11380,F,60대,주유,8,11
2237,11380,F,70대이상,가전/가구,12,7
2238,11380,F,70대이상,가정생활/서비스,5,6
2239,11380,F,70대이상,교육/학원,14,14
2240,11380,F,70대이상,미용,7,9
2241,11380,F,70대이상,스포츠/문화/레저,9,10
2242,11380,F,70대이상,여행/교통,11,12
2243,11380,F,70대이상,요식/유흥,2,3
2244,11380,F,70대이상,유통,1,1
2245,11380,F,70대이상,음/식료품,4,5
2246,11380,F,70대이상,의료,3,2
2247,11380,F,70대이상,의류/잡화,10,8
2248,11380,F,70대이상,자동차,13,13
2249,11380,F,70대이상,전자상거래,6,4
2250,11380,F,70대이상,주유,8,11
2251,11380,M,10대,가전/가구,12,12
2252,11380,M,10대,가정생활/서비스,5,5
2253,11380,M,10대,교육/학원,11,10
2254,11380,M,10대,미용,7,8
2255,11380,M,10대,스포츠/문화/레저,3,4
2256,11380,M,10대,여행/교통,9,7
2257,11380,M,10대,요식/유흥,2,1
2258,11380,M,10대,유통,1,2
2259,11380,M,10대,음/식료품,6,9
2260,11380,M,10대,의료,8,11
2261,11380,M,10대,의류/잡화,10,6
2262,11380,M,10대,자동차,14,14
2263,11380,M,10대,전자상거래,4,3
2264,11380,M,10대,주유,13,13
2265,11380,M,20대,가전/가구,12,12
2266,11380,M,20대,가정생활/서비스,5,4
2267,11380,M,20대,교육/학원,14,13
2268,11380,M,20대,미용,9,10
2269,11380,M,20대,스포츠/문화/레저,3,5
2270,11380,M,20대,여행/교통,7,7
2271,11380,M,20대,요식/유흥,2,1
2272,11380,M,20대,유통,1,2
2273,11380,M,20대,음/식료품,8,11
2274,11380,M,20대,의료,6,6
2275,11380,M,20대,의류/잡화,11,9
2276,11380,M,20대,자동차,13,14
2277,11380,M,20대,전자상거래,4,3
2278,11380,M,20대,주유,10,8
2279,11380,M,30대,가전/가구,13,7
2280,11380,M,30대,가정생활/서비스,4,4
2281,11380,M,30대,교육/학원,14,14
2282,11380,M,30대,미용,10,12
2283,11380,M,30대,스포츠/문화/레저,6,9
2284,11380,M,30대,여행/교통,9,8
2285,11380,M,30대,요식/유흥,2,1
2286,11380,M,30대,유통,1,3
2287,11380,M,30대,음/식료품,8,11
2288,11380,M,30대,의료,5,5
2289,11380,M,30대,의류/잡화,12,13
2290,11380,M,30대,자동차,11,10
2291,11380,M,30대,전자상거래,3,2
2292,11380,M,30대,주유,7,6
2293,11380,M,40대,가전/가구,13,8
2294,11380,M,40대,가정생활/서비스,5,4
2295,11380,M,40대,교육/학원,12,10
2296,11380,M,40대,미용,10,14
2297,11380,M,40대,스포츠/문화/레저,8,11
2298,11380,M,40대,여행/교통,9,9
2299,11380,M,40대,요식/유흥,2,2
2300,11380,M,40대,유통,1,1
2301,11380,M,40대,음/식료품,7,12
2302,11380,M,40대,의료,4,5
2303,11380,M,40대,의류/잡화,14,13
2304,11380,M,40대,자동차,11,6
2305,11380,M,40대,전자상거래,3,3
2306,11380,M,40대,주유,6,7
2307,11380,M,50대,가전/가구,13,8
2308,11380,M,50대,가정생활/서비스,5,3
2309,11380,M,50대,교육/학원,14,12
2310,11380,M,50대,미용,10,14
2311,11380,M,50대,스포츠/문화/레저,8,11
2312,11380,M,50대,여행/교통,9,9
2313,11380,M,50대,요식/유흥,2,1
2314,11380,M,50대,유통,1,2
2315,11380,M,50대,음/식료품,6,10
2316,11380,M,50대,의료,4,4
2317,11380,M,50대,의류/잡화,12,13
2318,11380,M,50대,자동차,11,7
2319,11380,M,50대,전자상거래,7,6
2320,11380,M,50대,주유,3,5
2321,11380,M,60대,가전/가구,13,9
2322,11380,M,60대,가정생활/서비스,5,5
2323,11380,M,60대,교육/학원,14,14
2324,11380,M,60대,미용,11,13
2325,11380,M,60대,스포츠/문화/레저,8,11
2326,11380,M,60대,여행/교통,9,10
2327,11380,M,60대,요식/유흥,2,1
2328,11380,M,60대,유통,1,2
2329,11380,M,60대,음/식료품,6,8
2330,11380,M,60대,의료,4,4
2331,11380,M,60대,의류/잡화,12,12
2332,11380,M,60대,자동차,10,6
2333,11380,M,60대,전자상거래,7,7
2334,11380,M,60대,주유,3,3
2335,11380,M,70대이상,가전/가구,13,8
2336,11380,M,70대이상,가정생활/서비스,6,5
2337,11380,M,70대이상,교육/학원,14,14
2338,11380,M,70대이상,미용,9,13
2339,11380,M,70대이상,스포츠/문화/레저,8,10
2340,11380,M,70대이상,여행/교통,10,11
2341,11380,M,70대이상,요식/유흥,2,4
2342,11380,M,70대이상,유통,1,2
2343,11380,M,70대이상,음/식료품,5,6
2344,11380,M,70대이상,의료,3,1
2345,11380,M,70대이상,의류/잡화,12,12
2346,11380,M,70대이상,자동차,11,9
2347,11380,M,70대이상,전자상거래,7,7
2348,11380,M,70대이상,주유,4,3
2349,11410,F,10대,가전/가구,12,12
2350,11410,F,10대,가정생활/서비스,5,9
2351,11410,F,10대,교육/학원,10,10
2352,11410,F,10대,미용,8,7
2353,11410,F,10대,스포츠/문화/레저,4,4
2354,11410,F,10대,여행/교통,11,8
2355,11410,F,10대,요식/유흥,1,1
2356,11410,F,10대,유통,2,2
2357,11410,F,10대,음/식료품,7,11
2358,11410,F,10대,의료,9,6
2359,11410,F,10대,의류/잡화,6,5
2360,11410,F,10대,자동차,14,14
2361,11410,F,10대,전자상거래,3,3
2362,11410,F,10대,주유,13,13
2363,11410,F,20대,가전/가구,12,11
2364,11410,F,20대,가정생활/서비스,7,6
2365,11410,F,20대,교육/학원,11,10
2366,11410,F,20대,미용,10,9
2367,11410,F,20대,스포츠/문화/레저,5,7
2368,11410,F,20대,여행/교통,6,5
2369,11410,F,20대,요식/유흥,1,1
2370,11410,F,20대,유통,2,3
2371,11410,F,20대,음/식료품,8,12
2372,11410,F,20대,의료,4,4
2373,11410,F,20대,의류/잡화,9,8
2374,11410,F,20대,자동차,14,14
2375,11410,F,20대,전자상거래,3,2
2376,11410,F,20대,주유,13,13
2377,11410,F,30대,가전/가구,14,8
2378,11410,F,30대,가정생활/서비스,5,5
2379,11410,F,30대,교육/학원,11,7
2380,11410,F,30대,미용,9,11
2381,11410,F,30대,스포츠/문화/레저,8,9
2382,11410,F,30대,여행/교통,7,6
2383,11410,F,30대,요식/유흥,1,3
2384,11410,F,30대,유통,2,2
2385,11410,F,30대,음/식료품,6,12
2386,11410,F,30대,의료,4,4
2387,11410,F,30대,의류/잡화,10,10
2388,11410,F,30대,자동차,13,14
2389,11410,F,30대,전자상거래,3,1
2390,11410,F,30대,주유,12,13
2391,11410,F,40대,가전/가구,14,8
2392,11410,F,40대,가정생활/서비스,5,4
2393,11410,F,40대,교육/학원,11,6
2394,11410,F,40대,미용,10,12
2395,11410,F,40대,스포츠/문화/레저,7,9
2396,11410,F,40대,여행/교통,8,7
2397,11410,F,40대,요식/유흥,2,3
2398,11410,F,40대,유통,1,2
2399,11410,F,40대,음/식료품,6,11
2400,11410,F,40대,의료,4,5
2401,11410,F,40대,의류/잡화,12,10
2402,11410,F,40대,자동차,13,14
2403,11410,F,40대,전자상거래,3,1
2404,11410,F,40대,주유,9,13
2405,11410,F,50대,가전/가구,13,8
2406,11410,F,50대,가정생활/서비스,5,4
2407,11410,F,50대,교육/학원,12,14
2408,11410,F,50대,미용,9,12
2409,11410,F,50대,스포츠/문화/레저,7,9
2410,11410,F,50대,여행/교통,10,6
2411,11410,F,50대,요식/유흥,2,3
2412,11410,F,50대,유통,1,1
2413,11410,F,50대,음/식료품,6,7
2414,11410,F,50대,의료,4,5
2415,11410,F,50대,의류/잡화,11,10
2416,11410,F,50대,자동차,14,13
2417,11410,F,50대,전자상거래,3,2
2418,11410,F,50대,주유,8,11
2419,11410,F,60대,가전/가구,12,8
2420,11410,F,60대,가정생활/서비스,4,5
2421,11410,F,60대,교육/학원,14,14
2422,11410,F,60대,미용,8,12
2423,11410,F,60대,스포츠/문화/레저,9,10
2424,11410,F,60대,여행/교통,10,7
2425,11410,F,60대,요식/유흥,2,4
2426,11410,F,60대,유통,1,1
2427,11410,F,60대,음/식료품,5,6
2428,11410,F,60대,의료,3,2
2429,11410,F,60대,의류/잡화,11,9
